shipment_id,booking_timestamp,promised_delivery_date,region,customer_type,service_tier,is_guaranteed,weight_kg
SHP-00001198,2011-07-22T10:46:48.431364,2011-07-24,GTA,RESIDENTIAL,EXPRESS,False,5.23
SHP-00001199,2011-07-22T06:39:10.723626,2011-07-25,Montreal,RESIDENTIAL,GROUND,False,16.5
SHP-00001200,2011-07-22T12:46:25.784715,2011-07-25,GTA,RESIDENTIAL,GROUND,True,23.1
SHP-00001201,2011-07-22T14:47:08.344820,2011-07-24,Montreal,COMMERCIAL,EXPRESS,False,6.58
SHP-00001202,2011-07-22T14:03:30.919480,2011-07-25,GTA,COMMERCIAL,GROUND,True,16.48
SHP-00001203,2011-07-22T16:47:31.234355,2011-07-24,Calgary-Edmonton,COMMERCIAL,EXPRESS,True,7.86
SHP-00001204,2011-07-22T09:10:22.513513,2011-07-24,Montreal,COMMERCIAL,EXPRESS,False,3.09
SHP-00001205,2011-07-22T17:37:00.151036,2011-07-25,GTA,RESIDENTIAL,GROUND,False,20.37
SHP-00001206,2011-07-22T12:54:06.954703,2011-07-24,Calgary-Edmonton,RESIDENTIAL,EXPRESS,False,11.58
SHP-00001207,2011-07-22T09:02:01.223503,2011-07-25,GTA,RESIDENTIAL,GROUND,False,24.28
SHP-00001208,2011-07-22T16:02:34.687324,2011-07-25,GTA,COMMERCIAL,GROUND,False,14.59
SHP-00001209,2011-07-22T11:27:16.410929,2011-07-22,Calgary-Edmonton,RESIDENTIAL,SAME_DAY,False,0.44
SHP-00001210,2011-07-22T06:05:18.170682,2011-07-25,GTA,RESIDENTIAL,GROUND,False,20.86
SHP-00001211,2011-07-22T16:59:01.072083,2011-07-24,Calgary-Edmonton,RESIDENTIAL,EXPRESS,False,1.16
SHP-00001212,2011-07-22T15:14:08.287035,2011-07-25,Calgary-Edmonton,RESIDENTIAL,GROUND,False,23.48
SHP-00001213,2011-07-22T12:57:11.218109,2011-07-25,GTA,COMMERCIAL,GROUND,False,11.82
SHP-00001214,2011-07-22T07:15:26.191559,2011-07-24,Vancouver,RESIDENTIAL,EXPRESS,True,8.88
SHP-00001215,2011-07-22T09:14:18.739877,2011-07-25,Montreal,RESIDENTIAL,GROUND,False,22.44
SHP-00001216,2011-07-22T19:10:11.512779,2011-07-25,Vancouver,RESIDENTIAL,GROUND,False,23.46
SHP-00001217,2011-07-22T10:41:17.506807,2011-07-22,GTA,RESIDENTIAL,SAME_DAY,False,2.98
SHP-00001218,2011-07-22T18:54:11.705342,2011-07-25,GTA,COMMERCIAL,GROUND,False,11.95
SHP-00001219,2011-07-22T18:23:14.601251,2011-07-25,Vancouver,RESIDENTIAL,GROUND,False,23.16
SHP-00001220,2011-07-22T14:14:38.710887,2011-07-25,GTA,RESIDENTIAL,GROUND,False,5.78
SHP-00001221,2011-07-22T15:43:33.963243,2011-07-25,Montreal,RESIDENTIAL,GROUND,False,5.94
SHP-00001222,2011-07-22T14:41:26.552218,2011-07-22,GTA,RESIDENTIAL,SAME_DAY,False,4.6
SHP-00001223,2011-07-22T16:59:52.455564,2011-07-23,GTA,COMMERCIAL,SAME_DAY,True,3.6
SHP-00001224,2011-07-23T09:46:29.815708,2011-07-26,Calgary-Edmonton,COMMERCIAL,GROUND,True,14.8
SHP-00001225,2011-07-23T13:27:52.201565,2011-07-25,Montreal,RESIDENTIAL,EXPRESS,False,8.19
SHP-00001226,2011-07-23T06:36:24.927107,2011-07-26,Calgary-Edmonton,RESIDENTIAL,GROUND,True,12.49
SHP-00001227,2011-07-23T11:20:27.673110,2011-07-26,GTA,RESIDENTIAL,GROUND,False,21.36
SHP-00001228,2011-07-23T08:39:51.855132,2011-07-26,Calgary-Edmonton,RESIDENTIAL,GROUND,False,15.28
SHP-00001229,2011-07-23T08:38:53.289554,2011-07-23,Atlantic,RESIDENTIAL,SAME_DAY,False,2.85
SHP-00001230,2011-07-23T08:43:43.101238,2011-07-23,GTA,RESIDENTIAL,SAME_DAY,True,4.32
SHP-00001231,2011-07-23T06:23:32.228388,2011-07-26,Montreal,RESIDENTIAL,GROUND,False,13.97
SHP-00001232,2011-07-23T12:49:19.695665,2011-07-26,GTA,RESIDENTIAL,GROUND,True,16.9
SHP-00001233,2011-07-23T12:16:42.166375,2011-07-25,Atlantic,RESIDENTIAL,EXPRESS,False,4.39
SHP-00001234,2011-07-23T09:01:02.522476,2011-07-26,Calgary-Edmonton,RESIDENTIAL,GROUND,False,24.8
SHP-00001235,2011-07-23T16:51:45.648512,2011-07-26,Vancouver,RESIDENTIAL,GROUND,False,11.24
SHP-00001236,2011-07-23T09:36:59.082537,2011-07-25,GTA,RESIDENTIAL,EXPRESS,False,6.9
SHP-00001237,2011-07-23T18:50:30.474994,2011-07-24,GTA,RESIDENTIAL,SAME_DAY,False,4.03
SHP-00001238,2011-07-23T17:38:37.531126,2011-07-26,Vancouver,COMMERCIAL,GROUND,False,24.0
SHP-00001239,2011-07-23T13:30:55.875999,2011-07-26,Atlantic,RESIDENTIAL,GROUND,False,14.0
SHP-00001240,2011-07-23T16:08:45.237582,2011-07-26,Montreal,COMMERCIAL,GROUND,False,22.96
SHP-00001241,2011-07-23T13:44:21.065317,2011-07-26,GTA,RESIDENTIAL,GROUND,False,24.58
SHP-00001242,2011-07-23T14:13:42.950478,2011-07-26,Calgary-Edmonton,RESIDENTIAL,GROUND,False,9.46
SHP-00001243,2011-07-23T18:00:00.612618,2011-07-26,Atlantic,COMMERCIAL,GROUND,True,1.52
SHP-00001244,2011-07-23T17:25:49.280210,2011-07-25,GTA,COMMERCIAL,EXPRESS,False,8.46
SHP-00001245,2011-07-23T08:19:36.989422,2011-07-23,Montreal,RESIDENTIAL,SAME_DAY,False,0.3
SHP-00001246,2011-07-23T08:32:35.630553,2011-07-26,Calgary-Edmonton,RESIDENTIAL,GROUND,False,17.85
SHP-00001247,2011-07-23T08:09:01.992373,2011-07-26,Montreal,RESIDENTIAL,GROUND,False,9.61
SHP-00001248,2011-07-23T18:06:20.142708,2011-07-26,Montreal,COMMERCIAL,GROUND,True,8.74
SHP-00001249,2011-07-23T14:42:50.118752,2011-07-26,GTA,RESIDENTIAL,GROUND,False,5.14
SHP-00001250,2011-07-23T15:09:56.944594,2011-07-26,GTA,COMMERCIAL,GROUND,True,3.57
SHP-00001251,2011-07-23T07:04:03.979934,2011-07-25,Calgary-Edmonton,RESIDENTIAL,EXPRESS,False,2.49
SHP-00001252,2011-07-23T13:25:54.250232,2011-07-26,Montreal,RESIDENTIAL,GROUND,True,14.99
SHP-00001253,2011-07-23T10:34:55.528495,2011-07-26,Montreal,COMMERCIAL,GROUND,True,8.53
SHP-00001254,2011-07-23T19:01:20.164471,2011-07-26,Montreal,COMMERCIAL,GROUND,True,4.38
SHP-00001255,2011-07-23T18:50:18.643489,2011-07-24,GTA,RESIDENTIAL,SAME_DAY,False,4.7
SHP-00001256,2011-07-23T08:47:17.789196,2011-07-26,Atlantic,RESIDENTIAL,GROUND,False,13.33
SHP-00001257,2011-07-23T11:32:39.895241,2011-07-26,GTA,RESIDENTIAL,GROUND,False,5.64
SHP-00001258,2011-07-23T14:37:23.600099,2011-07-26,Vancouver,COMMERCIAL,GROUND,False,21.22
SHP-00001259,2011-07-23T18:27:12.583726,2011-07-26,Montreal,RESIDENTIAL,GROUND,False,14.34
SHP-00001260,2011-07-23T18:46:57.768163,2011-07-26,Montreal,COMMERCIAL,GROUND,False,24.12
SHP-00001261,2011-07-23T18:36:03.474221,2011-07-26,GTA,COMMERCIAL,GROUND,False,4.76
SHP-00001262,2011-07-23T16:18:28.673157,2011-07-25,Montreal,RESIDENTIAL,EXPRESS,False,11.29
SHP-00001263,2011-07-23T09:27:47.059121,2011-07-26,Vancouver,COMMERCIAL,GROUND,False,20.52
SHP-00001264,2011-07-23T15:27:28.069549,2011-07-26,Montreal,RESIDENTIAL,GROUND,False,5.28
SHP-00001265,2011-07-23T13:55:01.421816,2011-07-26,Montreal,RESIDENTIAL,GROUND,False,13.17
SHP-00001266,2011-07-23T07:59:53.057067,2011-07-26,Vancouver,COMMERCIAL,GROUND,False,16.06
SHP-00001267,2011-07-23T09:34:07.469075,2011-07-25,GTA,RESIDENTIAL,EXPRESS,False,8.32
SHP-00001268,2011-07-23T13:15:56.972566,2011-07-26,Calgary-Edmonton,COMMERCIAL,GROUND,True,21.13
SHP-00001269,2011-07-23T10:34:24.017706,2011-07-26,GTA,RESIDENTIAL,GROUND,False,22.02
SHP-00001270,2011-07-23T09:32:14.198508,2011-07-26,GTA,RESIDENTIAL,GROUND,False,13.83
SHP-00001271,2011-07-23T16:18:59.424562,2011-07-26,GTA,RESIDENTIAL,GROUND,False,15.85
SHP-00001272,2011-07-23T11:38:46.171824,2011-07-26,GTA,RESIDENTIAL,GROUND,False,19.23
SHP-00001273,2011-07-23T13:02:13.742040,2011-07-26,GTA,RESIDENTIAL,GROUND,False,14.67
SHP-00001274,2011-07-23T06:39:59.314264,2011-07-25,GTA,RESIDENTIAL,EXPRESS,False,8.41
SHP-00001275,2011-07-23T07:59:04.874356,2011-07-25,Atlantic,RESIDENTIAL,EXPRESS,False,0.94
SHP-00001276,2011-07-23T09:18:09.956752,2011-07-23,Montreal,RESIDENTIAL,SAME_DAY,True,0.24
SHP-00001277,2011-07-23T12:07:08.499589,2011-07-26,Atlantic,RESIDENTIAL,GROUND,False,6.35
SHP-00001278,2011-07-23T18:35:33.329228,2011-07-26,GTA,RESIDENTIAL,GROUND,False,20.89
SHP-00001279,2011-07-23T14:59:43.917841,2011-07-26,Vancouver,RESIDENTIAL,GROUND,False,7.5
SHP-00001280,2011-07-23T11:41:06.442938,2011-07-25,Vancouver,RESIDENTIAL,EXPRESS,False,4.1
SHP-00001281,2011-07-23T09:46:09.948111,2011-07-26,Calgary-Edmonton,RESIDENTIAL,GROUND,False,11.9
SHP-00001282,2011-07-23T18:37:05.621521,2011-07-26,Calgary-Edmonton,RESIDENTIAL,GROUND,False,7.95
SHP-00001283,2011-07-23T14:24:44.119026,2011-07-26,GTA,COMMERCIAL,GROUND,False,13.51
SHP-00001284,2011-07-23T12:05:13.664672,2011-07-26,GTA,RESIDENTIAL,GROUND,True,20.85
SHP-00001285,2011-07-23T07:30:11.948517,2011-07-26,Atlantic,COMMERCIAL,GROUND,True,14.55
SHP-00001286,2011-07-23T09:08:33.988252,2011-07-25,GTA,RESIDENTIAL,EXPRESS,False,11.85
SHP-00001287,2011-07-23T12:42:56.404270,2011-07-26,Montreal,RESIDENTIAL,GROUND,False,14.3
SHP-00001288,2011-07-23T09:52:37.541736,2011-07-26,Montreal,RESIDENTIAL,GROUND,False,8.08
SHP-00001289,2011-07-23T10:36:01.108130,2011-07-26,Montreal,RESIDENTIAL,GROUND,False,22.36
SHP-00001290,2011-07-23T13:33:58.574516,2011-07-25,Vancouver,RESIDENTIAL,EXPRESS,False,3.94
SHP-00001291,2011-07-23T08:53:07.978362,2011-07-23,GTA,COMMERCIAL,SAME_DAY,False,4.02
SHP-00001292,2011-07-23T07:35:49.477803,2011-07-26,Vancouver,RESIDENTIAL,GROUND,False,21.37
SHP-00001293,2011-07-23T14:04:45.446548,2011-07-26,Montreal,COMMERCIAL,GROUND,False,11.69
SHP-00001294,2011-07-23T16:06:24.382452,2011-07-26,GTA,COMMERCIAL,GROUND,False,1.5
SHP-00001295,2011-07-23T17:56:22.696439,2011-07-26,Montreal,COMMERCIAL,GROUND,False,13.78
SHP-00001296,2011-07-23T06:35:52.911489,2011-07-25,GTA,RESIDENTIAL,EXPRESS,False,8.75
SHP-00001297,2011-07-23T12:09:29.488203,2011-07-26,Vancouver,COMMERCIAL,GROUND,False,4.36
SHP-00001298,2011-07-23T17:46:54.329524,2011-07-26,GTA,RESIDENTIAL,GROUND,False,24.44
SHP-00001299,2011-07-23T07:37:10.784317,2011-07-26,Calgary-Edmonton,RESIDENTIAL,GROUND,False,19.96
SHP-00001300,2011-07-23T18:47:51.274642,2011-07-24,GTA,RESIDENTIAL,SAME_DAY,False,0.22
SHP-00001301,2011-07-23T18:28:58.840830,2011-07-26,Montreal,RESIDENTIAL,GROUND,False,8.76
SHP-00001302,2011-07-23T06:06:56.937045,2011-07-26,GTA,RESIDENTIAL,GROUND,False,24.52
SHP-00001303,2011-07-23T18:58:18.876329,2011-07-26,Vancouver,RESIDENTIAL,GROUND,False,20.06
SHP-00001304,2011-07-23T16:42:49.142580,2011-07-26,GTA,RESIDENTIAL,GROUND,False,13.22
SHP-00001305,2011-07-23T19:26:16.719131,2011-07-26,GTA,RESIDENTIAL,GROUND,False,20.35
SHP-00001306,2011-07-23T15:07:35.738545,2011-07-26,Montreal,RESIDENTIAL,GROUND,False,12.28
SHP-00001307,2011-07-23T19:19:16.301135,2011-07-26,GTA,RESIDENTIAL,GROUND,False,3.71
SHP-00001308,2011-07-23T18:04:22.764864,2011-07-26,GTA,RESIDENTIAL,GROUND,True,21.34
SHP-00001309,2011-07-23T09:48:34.414270,2011-07-25,GTA,RESIDENTIAL,EXPRESS,False,10.15
SHP-00001310,2011-07-23T19:19:46.747845,2011-07-26,Montreal,RESIDENTIAL,GROUND,False,7.65
SHP-00001311,2011-07-23T08:35:50.317420,2011-07-26,Montreal,RESIDENTIAL,GROUND,False,20.04
SHP-00001312,2011-07-23T06:42:13.130085,2011-07-26,Vancouver,RESIDENTIAL,GROUND,True,10.16
SHP-00001313,2011-07-23T19:25:05.183484,2011-07-25,GTA,COMMERCIAL,EXPRESS,False,2.76
SHP-00001314,2011-07-23T08:39:11.130560,2011-07-26,Calgary-Edmonton,COMMERCIAL,GROUND,True,12.08
SHP-00001315,2011-07-23T06:20:57.566927,2011-07-26,Vancouver,RESIDENTIAL,GROUND,False,5.46
SHP-00001316,2011-07-23T19:45:55.819497,2011-07-26,Atlantic,RESIDENTIAL,GROUND,False,10.77
SHP-00001317,2011-07-23T16:34:28.572141,2011-07-26,GTA,RESIDENTIAL,GROUND,False,15.11
SHP-00001318,2011-07-23T14:58:54.260901,2011-07-26,Calgary-Edmonton,RESIDENTIAL,GROUND,False,5.38
SHP-00001319,2011-07-23T15:41:18.906450,2011-07-24,Vancouver,RESIDENTIAL,SAME_DAY,False,1.86
SHP-00001320,2011-07-23T18:19:54.447854,2011-07-26,GTA,COMMERCIAL,GROUND,True,11.32
SHP-00001321,2011-07-23T19:59:16.014369,2011-07-26,Calgary-Edmonton,COMMERCIAL,GROUND,True,12.13
SHP-00001322,2011-07-23T14:40:33.445819,2011-07-23,Vancouver,COMMERCIAL,SAME_DAY,False,2.56
SHP-00001323,2011-07-23T14:45:16.492790,2011-07-25,Montreal,COMMERCIAL,EXPRESS,True,11.56
SHP-00001324,2011-07-23T08:04:20.923952,2011-07-26,Atlantic,RESIDENTIAL,GROUND,False,11.36
SHP-00001325,2011-07-23T06:17:19.307506,2011-07-26,Calgary-Edmonton,RESIDENTIAL,GROUND,False,1.05
SHP-00001326,2011-07-23T17:10:35.389353,2011-07-26,Vancouver,RESIDENTIAL,GROUND,False,3.86
SHP-00001327,2011-07-23T19:13:51.576280,2011-07-24,GTA,RESIDENTIAL,SAME_DAY,False,3.43
SHP-00001328,2011-07-23T13:39:59.703740,2011-07-25,GTA,RESIDENTIAL,EXPRESS,False,10.47
SHP-00001329,2011-07-23T18:21:11.975752,2011-07-25,GTA,RESIDENTIAL,EXPRESS,True,1.61
SHP-00001330,2011-07-23T15:18:22.427553,2011-07-24,Atlantic,RESIDENTIAL,SAME_DAY,False,4.06
SHP-00001331,2011-07-23T18:05:06.801411,2011-07-26,GTA,RESIDENTIAL,GROUND,False,17.9
SHP-00001332,2011-07-23T18:54:51.101702,2011-07-24,GTA,RESIDENTIAL,SAME_DAY,False,2.34
SHP-00001333,2011-07-23T14:55:13.543446,2011-07-25,Montreal,COMMERCIAL,EXPRESS,True,11.0
SHP-00001334,2011-07-23T13:41:07.183389,2011-07-25,GTA,RESIDENTIAL,EXPRESS,False,4.32
SHP-00001335,2011-07-23T09:04:00.788683,2011-07-26,Vancouver,COMMERCIAL,GROUND,True,15.44
SHP-00001336,2011-07-23T16:17:24.408145,2011-07-25,GTA,COMMERCIAL,EXPRESS,False,1.96
SHP-00001337,2011-07-23T18:28:36.756576,2011-07-26,GTA,RESIDENTIAL,GROUND,False,20.56
SHP-00001338,2011-07-23T06:21:07.721938,2011-07-23,GTA,RESIDENTIAL,SAME_DAY,False,4.16
SHP-00001339,2011-07-23T19:27:19.567313,2011-07-26,GTA,COMMERCIAL,GROUND,True,9.39
SHP-00001340,2011-07-23T17:51:44.122206,2011-07-26,Calgary-Edmonton,COMMERCIAL,GROUND,False,13.23
SHP-00001341,2011-07-23T13:38:27.191407,2011-07-26,Atlantic,COMMERCIAL,GROUND,False,10.81
SHP-00001342,2011-07-23T13:08:37.098523,2011-07-26,GTA,RESIDENTIAL,GROUND,False,3.61
SHP-00001343,2011-07-23T14:55:14.789935,2011-07-26,Vancouver,RESIDENTIAL,GROUND,False,9.07
SHP-00001344,2011-07-23T07:07:27.515777,2011-07-26,Vancouver,RESIDENTIAL,GROUND,False,14.12
SHP-00001345,2011-07-23T09:52:52.263145,2011-07-26,GTA,COMMERCIAL,GROUND,False,13.68
SHP-00001346,2011-07-23T08:44:42.095375,2011-07-26,Calgary-Edmonton,COMMERCIAL,GROUND,False,9.91
SHP-00001347,2011-07-23T16:13:11.031637,2011-07-26,Vancouver,COMMERCIAL,GROUND,False,3.41
SHP-00001348,2011-07-23T06:27:14.660137,2011-07-26,Montreal,COMMERCIAL,GROUND,True,20.38
SHP-00001349,2011-07-23T07:28:10.099339,2011-07-25,GTA,COMMERCIAL,EXPRESS,True,9.48
SHP-00001350,2011-07-23T19:41:40.408483,2011-07-26,Calgary-Edmonton,RESIDENTIAL,GROUND,False,7.84
SHP-00001351,2011-07-23T13:48:48.830125,2011-07-26,GTA,RESIDENTIAL,GROUND,True,23.14
SHP-00001352,2011-07-23T13:10:04.079914,2011-07-23,Vancouver,RESIDENTIAL,SAME_DAY,False,2.85
SHP-00001353,2011-07-23T08:46:17.460394,2011-07-26,Calgary-Edmonton,RESIDENTIAL,GROUND,False,3.89
SHP-00001354,2011-07-23T15:22:04.135677,2011-07-26,Vancouver,RESIDENTIAL,GROUND,True,16.63
SHP-00001355,2011-07-23T10:56:01.543354,2011-07-23,GTA,RESIDENTIAL,SAME_DAY,False,2.04
SHP-00001356,2011-07-23T11:06:19.726922,2011-07-26,GTA,RESIDENTIAL,GROUND,False,22.95
SHP-00001357,2011-07-24T16:56:41.200842,2011-07-25,GTA,RESIDENTIAL,SAME_DAY,False,1.44
SHP-00001358,2011-07-24T18:46:48.885978,2011-07-27,GTA,RESIDENTIAL,GROUND,False,1.25
SHP-00001359,2011-07-24T19:50:53.752455,2011-07-27,GTA,RESIDENTIAL,GROUND,False,18.14
SHP-00001360,2011-07-24T09:51:57.319128,2011-07-27,GTA,RESIDENTIAL,GROUND,False,22.13
SHP-00001361,2011-07-24T18:05:57.059461,2011-07-27,Atlantic,RESIDENTIAL,GROUND,False,19.36
SHP-00001362,2011-07-24T17:57:25.729185,2011-07-27,GTA,RESIDENTIAL,GROUND,False,4.71
SHP-00001363,2011-07-24T12:28:33.829544,2011-07-26,Calgary-Edmonton,RESIDENTIAL,EXPRESS,False,5.36
SHP-00001364,2011-07-24T07:22:04.212352,2011-07-26,Montreal,COMMERCIAL,EXPRESS,False,1.2
SHP-00001365,2011-07-24T13:52:36.173437,2011-07-26,GTA,COMMERCIAL,EXPRESS,True,1.07
SHP-00001366,2011-07-24T12:14:04.105477,2011-07-27,Montreal,RESIDENTIAL,GROUND,False,4.27
SHP-00001367,2011-07-24T14:27:08.599649,2011-07-24,GTA,RESIDENTIAL,SAME_DAY,False,0.86
SHP-00001368,2011-07-24T06:48:19.732725,2011-07-27,Vancouver,RESIDENTIAL,GROUND,False,6.61
SHP-00001369,2011-07-24T10:34:59.542997,2011-07-27,Vancouver,RESIDENTIAL,GROUND,False,23.97
SHP-00001370,2011-07-24T09:33:56.428952,2011-07-27,Montreal,COMMERCIAL,GROUND,False,9.14
SHP-00001371,2011-07-24T06:50:05.669525,2011-07-27,GTA,RESIDENTIAL,GROUND,False,5.95
SHP-00001372,2011-07-24T11:12:26.225245,2011-07-27,Atlantic,RESIDENTIAL,GROUND,False,22.19
SHP-00001373,2011-07-24T16:27:22.618966,2011-07-27,Montreal,RESIDENTIAL,GROUND,False,22.56
SHP-00001374,2011-07-24T18:54:08.193929,2011-07-27,Montreal,RESIDENTIAL,GROUND,False,19.23
SHP-00001375,2011-07-24T07:35:01.876029,2011-07-27,GTA,COMMERCIAL,GROUND,False,6.37
SHP-00001376,2011-07-24T19:48:46.690320,2011-07-27,Calgary-Edmonton,RESIDENTIAL,GROUND,False,15.71
SHP-00001377,2011-07-24T15:07:51.757132,2011-07-27,Montreal,RESIDENTIAL,GROUND,False,6.33
SHP-00001378,2011-07-24T19:40:52.416736,2011-07-27,Vancouver,COMMERCIAL,GROUND,False,8.29
SHP-00001379,2011-07-24T17:51:02.971442,2011-07-27,Montreal,RESIDENTIAL,GROUND,False,19.08
SHP-00001380,2011-07-24T13:35:27.580494,2011-07-24,Atlantic,COMMERCIAL,SAME_DAY,False,1.54
SHP-00001381,2011-07-24T09:10:02.601220,2011-07-27,GTA,COMMERCIAL,GROUND,True,22.23
SHP-00001382,2011-07-24T09:26:18.403796,2011-07-27,Montreal,RESIDENTIAL,GROUND,False,19.12
SHP-00001383,2011-07-24T19:31:22.271103,2011-07-26,GTA,RESIDENTIAL,EXPRESS,False,1.95
SHP-00001384,2011-07-24T09:23:53.433854,2011-07-27,GTA,COMMERCIAL,GROUND,False,3.83
SHP-00001385,2011-07-24T12:16:26.090669,2011-07-26,GTA,RESIDENTIAL,EXPRESS,True,2.84
SHP-00001386,2011-07-24T10:27:32.496800,2011-07-27,GTA,COMMERCIAL,GROUND,False,7.58
SHP-00001387,2011-07-24T18:38:00.242222,2011-07-27,Calgary-Edmonton,RESIDENTIAL,GROUND,False,22.1
SHP-00001388,2011-07-24T14:08:47.089234,2011-07-27,GTA,RESIDENTIAL,GROUND,False,4.35
SHP-00001389,2011-07-24T09:18:27.856712,2011-07-26,GTA,COMMERCIAL,EXPRESS,False,6.27
SHP-00001390,2011-07-24T14:52:35.986673,2011-07-26,Atlantic,RESIDENTIAL,EXPRESS,False,5.46
SHP-00001391,2011-07-24T13:36:02.246042,2011-07-27,GTA,RESIDENTIAL,GROUND,False,12.21
SHP-00001392,2011-07-24T17:02:22.219960,2011-07-27,GTA,COMMERCIAL,GROUND,False,4.24
SHP-00001393,2011-07-24T11:29:06.221826,2011-07-26,GTA,COMMERCIAL,EXPRESS,True,9.54
SHP-00001394,2011-07-24T08:38:30.628445,2011-07-27,Vancouver,RESIDENTIAL,GROUND,False,14.26
SHP-00001395,2011-07-24T12:12:26.554700,2011-07-27,Montreal,COMMERCIAL,GROUND,False,20.96
SHP-00001396,2011-07-24T09:14:32.605757,2011-07-27,GTA,RESIDENTIAL,GROUND,False,1.45
SHP-00001397,2011-07-24T17:55:49.769696,2011-07-27,GTA,RESIDENTIAL,GROUND,False,6.33
SHP-00001398,2011-07-24T19:39:31.069500,2011-07-27,GTA,RESIDENTIAL,GROUND,False,2.32
SHP-00001399,2011-07-24T08:03:09.301998,2011-07-27,GTA,RESIDENTIAL,GROUND,False,11.21
SHP-00001400,2011-07-24T16:00:56.975789,2011-07-26,Calgary-Edmonton,RESIDENTIAL,EXPRESS,False,11.29
SHP-00001401,2011-07-24T11:54:28.288047,2011-07-27,Vancouver,RESIDENTIAL,GROUND,False,19.05
SHP-00001402,2011-07-24T14:37:00.987454,2011-07-27,GTA,RESIDENTIAL,GROUND,False,12.87
SHP-00001403,2011-07-24T10:41:36.152199,2011-07-27,Calgary-Edmonton,RESIDENTIAL,GROUND,False,11.28
SHP-00001404,2011-07-24T13:49:54.360261,2011-07-26,GTA,RESIDENTIAL,EXPRESS,False,2.07
SHP-00001405,2011-07-24T16:23:12.693343,2011-07-27,Atlantic,RESIDENTIAL,GROUND,False,8.51
SHP-00001406,2011-07-25T15:03:56.187249,2011-07-28,Calgary-Edmonton,RESIDENTIAL,GROUND,True,12.73
SHP-00001407,2011-07-25T10:55:10.696407,2011-07-28,GTA,COMMERCIAL,GROUND,False,24.11
SHP-00001408,2011-07-25T07:13:11.247187,2011-07-27,Atlantic,COMMERCIAL,EXPRESS,False,10.65
SHP-00001409,2011-07-25T12:21:42.870398,2011-07-28,GTA,COMMERCIAL,GROUND,False,1.98
SHP-00001410,2011-07-25T13:07:43.481036,2011-07-27,GTA,RESIDENTIAL,EXPRESS,False,5.39
SHP-00001411,2011-07-25T18:25:47.769195,2011-07-26,Calgary-Edmonton,RESIDENTIAL,SAME_DAY,False,2.22
SHP-00001412,2011-07-25T06:39:13.217932,2011-07-28,Montreal,RESIDENTIAL,GROUND,False,20.4
SHP-00001413,2011-07-25T17:11:00.526315,2011-07-28,Calgary-Edmonton,RESIDENTIAL,GROUND,True,21.25
SHP-00001414,2011-07-25T13:37:51.278235,2011-07-27,Montreal,RESIDENTIAL,EXPRESS,False,9.3
SHP-00001415,2011-07-25T14:07:22.916558,2011-07-25,Calgary-Edmonton,RESIDENTIAL,SAME_DAY,False,4.73
SHP-00001416,2011-07-25T07:15:58.025848,2011-07-27,Montreal,RESIDENTIAL,EXPRESS,False,3.18
SHP-00001417,2011-07-25T09:16:54.642270,2011-07-27,GTA,RESIDENTIAL,EXPRESS,False,11.47
SHP-00001418,2011-07-25T14:23:00.245729,2011-07-28,GTA,RESIDENTIAL,GROUND,False,24.85
SHP-00001419,2011-07-25T16:57:33.624081,2011-07-28,Montreal,COMMERCIAL,GROUND,False,17.74
SHP-00001420,2011-07-25T10:48:44.487386,2011-07-25,GTA,RESIDENTIAL,SAME_DAY,False,3.45
SHP-00001421,2011-07-25T07:18:14.942484,2011-07-28,Calgary-Edmonton,COMMERCIAL,GROUND,False,16.7
SHP-00001422,2011-07-25T06:26:24.851680,2011-07-27,Vancouver,RESIDENTIAL,EXPRESS,True,7.73
SHP-00001423,2011-07-25T10:34:02.948552,2011-07-27,Montreal,RESIDENTIAL,EXPRESS,False,10.19
SHP-00001424,2011-07-25T06:01:49.984569,2011-07-28,Montreal,RESIDENTIAL,GROUND,True,11.05
SHP-00001425,2011-07-25T07:40:50.363116,2011-07-28,Montreal,RESIDENTIAL,GROUND,False,6.76
SHP-00001426,2011-07-25T06:09:11.981994,2011-07-28,Vancouver,RESIDENTIAL,GROUND,False,2.95
SHP-00001427,2011-07-25T13:58:41.761098,2011-07-28,GTA,RESIDENTIAL,GROUND,False,22.83
SHP-00001428,2011-07-25T09:06:44.216939,2011-07-28,GTA,RESIDENTIAL,GROUND,False,9.45
SHP-00001429,2011-07-25T13:58:45.759896,2011-07-27,Montreal,COMMERCIAL,EXPRESS,True,10.55
SHP-00001430,2011-07-25T13:24:18.555482,2011-07-28,GTA,RESIDENTIAL,GROUND,False,16.0
SHP-00001431,2011-07-25T14:40:42.083014,2011-07-28,Atlantic,RESIDENTIAL,GROUND,False,10.86
SHP-00001432,2011-07-25T17:04:32.726619,2011-07-26,Calgary-Edmonton,RESIDENTIAL,SAME_DAY,False,3.74
SHP-00001433,2011-07-25T06:10:22.808134,2011-07-28,Montreal,RESIDENTIAL,GROUND,False,19.74
SHP-00001434,2011-07-25T07:11:05.744720,2011-07-28,GTA,RESIDENTIAL,GROUND,False,19.35
SHP-00001435,2011-07-25T15:07:43.988076,2011-07-28,Vancouver,COMMERCIAL,GROUND,False,8.32
SHP-00001436,2011-07-25T13:33:43.367985,2011-07-28,Montreal,RESIDENTIAL,GROUND,False,15.19
SHP-00001437,2011-07-25T19:03:17.398105,2011-07-28,Vancouver,RESIDENTIAL,GROUND,False,1.74
