shipment_id,invoice_date,base_rate,fuel_surcharge_pct,fuel_surcharge_amount,guarantee_fee,total_billed
SHP-00001933,2011-07-30,8.01,0.1478,1.18,5.0,14.19
SHP-00001934,2011-07-30,24.14,0.1478,3.57,0.0,27.71
SHP-00001935,2011-07-30,16.08,0.1478,2.38,5.0,23.46
SHP-00001936,2011-07-30,25.03,0.1478,3.7,0.0,28.73
SHP-00001937,2011-07-30,12.7,0.1478,1.88,5.0,19.58
SHP-00001938,2011-07-29,27.11,0.1478,4.01,0.0,31.12
SHP-00001939,2011-07-30,12.14,0.1478,1.79,0.0,13.93
SHP-00001940,2011-07-29,15.51,0.1478,2.29,0.0,17.8
SHP-00001941,2011-07-30,15.02,0.1478,2.22,8.0,25.24
SHP-00001942,2011-07-30,25.03,0.1478,3.7,0.0,28.73
SHP-00001943,2011-07-30,15.02,0.1478,2.22,0.0,17.24
SHP-00001944,2011-07-30,26.26,0.1478,3.88,0.0,30.14
SHP-00001945,2011-07-30,23.33,0.1478,3.45,0.0,26.78
SHP-00001946,2011-07-30,28.77,0.1478,4.25,5.0,38.02
SHP-00001947,2011-07-30,8.22,0.1478,1.21,0.0,9.43
SHP-00001948,2011-07-30,20.74,0.1478,3.07,5.0,28.81
SHP-00001949,2011-07-30,14.3,0.1478,2.11,0.0,16.41
SHP-00001950,2011-07-29,25.03,0.1478,3.7,0.0,28.73
SHP-00001951,2011-07-30,16.77,0.1478,2.48,0.0,19.25
SHP-00001952,2011-07-30,15.02,0.1478,2.22,8.0,25.24
SHP-00001953,2011-07-30,10.74,0.1478,1.59,0.0,12.33
SHP-00001954,2011-07-29,25.03,0.1478,3.7,0.0,28.73
SHP-00001955,2011-07-29,8.01,0.1478,1.18,0.0,9.19
SHP-00001956,2011-07-29,24.38,0.1478,3.6,0.0,27.98
SHP-00001957,2011-07-30,8.01,0.1478,1.18,0.0,9.19
SHP-00001958,2011-07-30,14.37,0.1478,2.12,0.0,16.49
SHP-00001959,2011-07-30,24.21,0.1478,3.58,0.0,27.79
SHP-00001960,2011-07-30,28.04,0.1478,4.14,8.0,40.18
SHP-00001961,2011-07-30,21.81,0.1478,3.22,0.0,25.03
SHP-00001962,2011-07-30,22.36,0.1478,3.3,5.0,30.66
SHP-00001963,2011-07-30,15.02,0.1478,2.22,0.0,17.24
SHP-00001964,2011-07-30,25.03,0.1478,3.7,0.0,28.73
SHP-00001965,2011-07-30,15.07,0.1478,2.23,0.0,17.3
SHP-00001966,2011-07-29,21.56,0.1478,3.19,0.0,24.75
SHP-00001967,2011-07-30,25.03,0.1478,3.7,12.0,40.73
SHP-00001968,2011-07-30,15.02,0.1478,2.22,0.0,17.24
SHP-00001969,2011-07-30,23.89,0.1478,3.53,0.0,27.42
SHP-00001970,2011-07-30,15.02,0.1478,2.22,0.0,17.24
SHP-00001971,2011-07-30,15.02,0.1478,2.22,0.0,17.24
SHP-00001972,2011-07-30,15.75,0.1478,2.33,0.0,18.08
SHP-00001973,2011-07-30,11.75,0.1478,1.74,0.0,13.49
SHP-00001974,2011-07-30,11.75,0.1478,1.74,0.0,13.49
SHP-00001975,2011-07-30,15.02,0.1478,2.22,0.0,17.24
SHP-00001976,2011-07-30,28.11,0.1478,4.15,8.0,40.26
SHP-00001977,2011-07-30,25.2,0.1478,3.72,5.0,33.92
SHP-00001978,2011-07-30,15.02,0.1478,2.22,0.0,17.24
SHP-00001979,2011-07-30,15.02,0.1478,2.22,0.0,17.24
SHP-00001980,2011-07-30,10.35,0.1478,1.53,0.0,11.88
SHP-00001981,2011-07-30,27.16,0.1478,4.01,5.0,36.17
SHP-00001982,2011-07-30,26.94,0.1478,3.98,0.0,30.92
SHP-00001983,2011-07-29,29.86,0.1478,4.41,0.0,34.27
SHP-00001984,2011-07-30,11.6,0.1478,1.71,0.0,13.31
SHP-00001985,2011-07-30,15.02,0.1478,2.22,8.0,25.24
SHP-00001986,2011-07-30,8.01,0.1478,1.18,5.0,14.19
SHP-00001987,2011-07-30,13.6,0.1478,2.01,0.0,15.61
SHP-00001988,2011-07-30,15.02,0.1478,2.22,8.0,25.24
SHP-00001989,2011-07-30,26.83,0.1478,3.97,0.0,30.8
SHP-00001990,2011-07-30,18.72,0.1478,2.77,0.0,21.49
SHP-00001991,2011-07-29,20.85,0.1478,3.08,5.0,28.93
SHP-00001992,2011-07-30,16.62,0.1478,2.46,0.0,19.08
SHP-00001993,2011-07-30,16.35,0.1478,2.42,8.0,26.77
SHP-00001994,2011-07-30,28.74,0.1478,4.25,0.0,32.99
SHP-00001995,2011-07-30,25.46,0.1478,3.76,0.0,29.22
SHP-00001996,2011-07-30,28.42,0.1478,4.2,0.0,32.62
SHP-00001997,2011-07-29,16.0,0.1478,2.36,0.0,18.36
SHP-00001998,2011-07-29,16.75,0.1478,2.48,5.0,24.23
SHP-00001999,2011-07-30,8.98,0.1478,1.33,0.0,10.31
